october_over_april
0.47692436965358603
0.5222897760100401
0.3205979933738244
0.3259191080789033
0.3478549431346766
0.3067407092145001
0.4602571851698518
0.425893820780946
0.3408908753923203
0.5390087980264091
0.32903503326184974
0.4189896539472683
0.38313727555191224
0.47101640268217926
0.4420441843550082
0.3659510366439089
0.4885995992905865
0.41971966796659754
0.32833972522965255
0.36526092192693066
0.41923128240779584
0.36933185389061557
0.3982192078943902
0.3809287107700554
0.5287831259178033
0.34868378237034303
0.42475360346076196
0.5308762728654247
0.45866736864999574
0.3162278187916546
0.44439289853723607
0.3289212193525515
0.39655353983612845
0.32980079035214893
0.3445401677857222
0.3583109732494915
0.3726499975038256
0.46163794385094914
0.33485976535789336
0.4502181585052097
0.4014609110548289
0.47948215351880635
0.3415102112605324
0.43745092470062186
0.4367400376704826
0.375228266629009
0.328203736965181
0.4258107529632533
0.5111827896616117
0.3560504981656901
0.32864004031892924
0.3651311928078931
0.36788602249036384
0.543624941087467
0.4668243017537642
0.37847448326348343
0.5380817789129915
0.5807363266163184
0.4127093288620027
0.390828690117642
